episode;reward0;avg_reward0;t_global;cr
649;200.0;199.4;634383.0;928.0
650;200.0;199.4;636303.0;931.0
651;200.0;199.4;637583.0;933.0
652;200.0;199.4;639503.0;936.0
653;200.0;199.4;640783.0;938.0
654;200.0;199.4;642703.0;941.0
655;200.0;199.4;643983.0;943.0
656;200.0;199.4;645903.0;946.0
657;200.0;199.4;647183.0;948.0
658;200.0;199.4;649103.0;951.0
659;200.0;199.4;650383.0;953.0
660;200.0;199.4;652303.0;956.0
661;200.0;199.4;653583.0;958.0
662;200.0;199.4;655503.0;961.0
663;200.0;199.4;656783.0;963.0
664;200.0;199.4;658703.0;966.0
665;200.0;199.4;659983.0;968.0
666;200.0;199.4;661903.0;971.0
667;200.0;199.4;663183.0;973.0
668;200.0;199.4;665103.0;976.0
669;200.0;199.4;666383.0;978.0
670;200.0;199.4;668303.0;981.0
671;200.0;199.4;669583.0;983.0
672;200.0;199.4;671503.0;986.0
673;200.0;199.4;672783.0;988.0
674;200.0;199.4;674703.0;991.0
675;200.0;199.4;675983.0;993.0
676;200.0;199.4;677903.0;996.0
677;200.0;199.4;679183.0;998.0
678;200.0;199.4;681103.0;1001.0
679;200.0;199.4;682383.0;1003.0
680;200.0;199.4;684303.0;1006.0
681;200.0;199.4;685583.0;1008.0
682;200.0;199.4;687503.0;1011.0
683;200.0;199.4;688783.0;1013.0
684;200.0;199.4;690703.0;1016.0
