episode;reward3;avg_reward3;t_global;cr
487;200.0;199.1;403983.0;568.0
488;168.0;198.8;405263.0;570.0
489;200.0;198.8;406543.0;572.0
490;200.0;198.8;408463.0;575.0
491;200.0;199.0;409743.0;577.0
492;200.0;199.0;411663.0;580.0
493;200.0;199.0;412943.0;582.0
494;200.0;199.0;414863.0;585.0
495;200.0;199.0;416143.0;587.0
496;200.0;199.0;418063.0;590.0
497;200.0;199.0;419343.0;592.0
498;200.0;199.0;421263.0;595.0
499;200.0;199.0;422543.0;597.0
500;200.0;199.0;424463.0;600.0
501;200.0;199.0;425743.0;602.0
502;200.0;199.0;427663.0;605.0
503;200.0;199.0;428943.0;607.0
504;200.0;199.0;430863.0;610.0
505;200.0;199.0;432143.0;612.0
506;200.0;199.0;434063.0;615.0
507;200.0;199.0;435343.0;617.0
508;200.0;199.0;437263.0;620.0
509;200.0;199.0;438543.0;622.0
510;200.0;199.0;440463.0;625.0
511;200.0;199.0;441743.0;627.0
512;200.0;199.0;443663.0;630.0
513;200.0;199.0;444943.0;632.0
514;200.0;199.0;446863.0;635.0
515;200.0;199.0;448143.0;637.0
516;200.0;199.0;450063.0;640.0
517;200.0;199.0;451343.0;642.0
518;200.0;199.0;453263.0;645.0
519;200.0;199.0;454543.0;647.0
520;200.0;199.0;456463.0;650.0
521;200.0;199.0;457743.0;652.0
522;200.0;199.0;459663.0;655.0
523;200.0;199.0;460943.0;657.0
524;200.0;199.0;462863.0;660.0
525;200.0;199.0;464143.0;662.0
526;200.0;199.0;466063.0;665.0
527;200.0;199.0;467343.0;667.0
528;200.0;199.0;469263.0;670.0
529;200.0;199.0;470543.0;672.0
530;200.0;199.0;472463.0;675.0
531;200.0;199.0;473743.0;677.0
532;200.0;199.0;475663.0;680.0
533;200.0;199.0;476943.0;682.0
534;200.0;199.0;478863.0;685.0
535;200.0;199.0;480143.0;687.0
536;200.0;199.0;482063.0;690.0
537;200.0;199.0;483343.0;692.0
538;200.0;199.0;485263.0;695.0
539;200.0;199.0;486543.0;697.0
540;200.0;199.0;488463.0;700.0
541;200.0;199.0;489743.0;702.0
542;200.0;199.0;491663.0;705.0
543;200.0;199.0;492943.0;707.0
544;200.0;199.0;494863.0;710.0
545;200.0;199.0;496143.0;712.0
546;200.0;199.0;498063.0;715.0
547;200.0;199.0;499343.0;717.0
548;200.0;199.0;501263.0;720.0
549;200.0;199.0;502543.0;722.0
550;200.0;199.0;504463.0;725.0
551;200.0;199.3;505743.0;727.0
552;200.0;199.3;507663.0;730.0
553;200.0;199.3;508943.0;732.0
554;200.0;199.3;510863.0;735.0
555;200.0;199.3;512143.0;737.0
556;200.0;199.4;514063.0;740.0
557;200.0;199.4;515343.0;742.0
558;200.0;199.4;517263.0;745.0
559;200.0;199.4;518543.0;747.0
560;200.0;199.4;520463.0;750.0
561;200.0;199.4;521743.0;752.0
562;200.0;199.4;523663.0;755.0
563;200.0;199.5;524943.0;757.0
564;200.0;199.7;526863.0;760.0
565;200.0;199.7;528143.0;762.0
566;200.0;199.7;530063.0;765.0
567;200.0;199.7;531343.0;767.0
568;200.0;199.7;533263.0;770.0
569;198.0;199.7;534543.0;772.0
570;200.0;199.7;536463.0;775.0
571;200.0;199.7;537743.0;777.0
572;200.0;199.7;539663.0;780.0
573;200.0;199.7;540943.0;782.0
574;200.0;199.7;542863.0;785.0
575;200.0;199.7;544143.0;787.0
576;200.0;199.7;546063.0;790.0
577;192.0;199.6;547343.0;792.0
578;197.0;199.6;549263.0;795.0
579;200.0;199.6;550543.0;797.0
580;200.0;199.6;552463.0;800.0
581;200.0;199.6;553743.0;802.0
582;200.0;199.6;555663.0;805.0
583;195.0;199.5;556943.0;807.0
584;200.0;199.5;558863.0;810.0
585;200.0;199.5;560143.0;812.0
586;200.0;199.5;562063.0;815.0
587;200.0;199.5;563343.0;817.0
588;200.0;199.8;565263.0;820.0
589;200.0;199.8;566543.0;822.0
590;200.0;199.8;568463.0;825.0
591;200.0;199.8;569743.0;827.0
592;200.0;199.8;571663.0;830.0
593;200.0;199.8;572943.0;832.0
594;200.0;199.8;574863.0;835.0
595;200.0;199.8;576143.0;837.0
596;200.0;199.8;578063.0;840.0
597;200.0;199.8;579343.0;842.0
598;200.0;199.8;581263.0;845.0
599;200.0;199.8;582543.0;847.0
600;200.0;199.8;584463.0;850.0
601;200.0;199.8;585743.0;852.0
602;200.0;199.8;587663.0;855.0
603;200.0;199.8;588943.0;857.0
604;200.0;199.8;590863.0;860.0
605;200.0;199.8;592143.0;862.0
606;200.0;199.8;594063.0;865.0
607;200.0;199.8;595343.0;867.0
608;200.0;199.8;597263.0;870.0
609;200.0;199.8;598543.0;872.0
610;200.0;199.8;600463.0;875.0
611;200.0;199.8;601743.0;877.0
612;200.0;199.8;603663.0;880.0
613;200.0;199.8;604943.0;882.0
614;200.0;199.8;606863.0;885.0
615;200.0;199.8;608143.0;887.0
616;200.0;199.8;610063.0;890.0
617;200.0;199.8;611343.0;892.0
618;200.0;199.8;613263.0;895.0
619;200.0;199.8;614543.0;897.0
620;200.0;199.8;616463.0;900.0
621;200.0;199.8;617743.0;902.0
622;200.0;199.8;619663.0;905.0
623;200.0;199.8;620943.0;907.0
624;200.0;199.8;622863.0;910.0
625;200.0;199.8;624143.0;912.0
626;200.0;199.8;626063.0;915.0
627;200.0;199.8;627343.0;917.0
628;200.0;199.8;629263.0;920.0
629;200.0;199.8;630543.0;922.0
630;200.0;199.8;632463.0;925.0
631;200.0;199.8;633743.0;927.0
632;200.0;199.8;635663.0;930.0
633;200.0;199.8;636943.0;932.0
634;200.0;199.8;638863.0;935.0
635;200.0;199.8;640143.0;937.0
636;200.0;199.8;642063.0;940.0
637;200.0;199.8;643343.0;942.0
638;200.0;199.8;645263.0;945.0
639;200.0;199.8;646543.0;947.0
640;200.0;199.8;648463.0;950.0
641;200.0;199.8;649743.0;952.0
642;200.0;199.8;651663.0;955.0
643;200.0;199.8;652943.0;957.0
644;200.0;199.8;654863.0;960.0
645;200.0;199.8;656143.0;962.0
646;200.0;199.8;658063.0;965.0
647;200.0;199.8;659343.0;967.0
648;200.0;199.8;661263.0;970.0
649;200.0;199.8;662543.0;972.0
650;200.0;199.8;664463.0;975.0
651;200.0;199.8;665743.0;977.0
652;200.0;199.8;667663.0;980.0
653;200.0;199.8;668943.0;982.0
654;200.0;199.8;670863.0;985.0
655;200.0;199.8;672143.0;987.0
656;200.0;199.8;674063.0;990.0
657;200.0;199.8;675343.0;992.0
658;200.0;199.8;677263.0;995.0
659;200.0;199.8;678543.0;997.0
660;200.0;199.8;680463.0;1000.0
661;200.0;199.8;681743.0;1002.0
662;200.0;199.8;683663.0;1005.0
663;200.0;199.8;684943.0;1007.0
664;200.0;199.8;686863.0;1010.0
665;200.0;199.8;688143.0;1012.0
666;200.0;199.8;690063.0;1015.0
667;200.0;199.8;691343.0;1017.0
