comm_rounds;t7;staleness7;epoch7
214;21491;364.0;91.44
215;21582;546.0;91.4
216;21673;455.0;91.36
217;21764;364.0;91.32
218;21855;546.0;91.28
219;21946;455.0;91.24
220;22037;273.0;91.2
221;22128;364.0;91.16
222;22219;182.0;91.12
223;22310;455.0;91.08
224;22401;455.0;91.03999999999999
225;22492;91.0;91.0
226;22583;182.0;90.96
227;22674;273.0;90.92
228;22765;273.0;90.88
229;22856;273.0;90.84
230;22947;364.0;90.8
231;23038;364.0;90.76
232;23129;455.0;90.72
233;23220;364.0;90.68
234;23311;273.0;90.64
235;23402;273.0;90.6
236;23493;546.0;90.56
237;23584;546.0;90.52
238;23675;182.0;90.48
239;23765;630.0;90.44
240;23855;360.0;90.4
241;23945;360.0;90.36
242;24035;180.0;90.32
243;24125;360.0;90.28
244;24215;270.0;90.24
245;24305;270.0;90.2
246;24395;360.0;90.16
247;24485;540.0;90.12
248;24575;90.0;90.08
249;24665;630.0;90.03999999999999
250;24755;630.0;90.0
251;24845;90.0;89.96000000000001
252;24935;90.0;89.92
253;25025;90.0;89.88
254;25115;630.0;89.84
255;25205;270.0;89.8
256;25295;450.0;89.76
257;25385;90.0;89.72
258;25475;810.0;89.68
259;25565;450.0;89.64
260;25655;90.0;89.6
261;25745;360.0;89.56
262;25835;90.0;89.52
263;25925;180.0;89.48
264;26014;267.0;89.44
265;26103;445.0;89.4
266;26192;89.0;89.36
267;26281;89.0;89.32
268;26370;178.0;89.28
269;26459;445.0;89.24
270;26548;356.0;89.2
271;26637;89.0;89.16
272;26726;267.0;89.12
273;26815;623.0;89.08
274;26904;445.0;89.03999999999999
275;26993;89.0;89.0
276;27082;267.0;88.96
277;27171;267.0;88.92
278;27260;534.0;88.88
279;27349;267.0;88.84
280;27438;178.0;88.8
281;27527;445.0;88.75999999999999
282;27616;445.0;88.72
283;27705;356.0;88.68
284;27794;267.0;88.64
285;27883;356.0;88.6
286;27972;534.0;88.56
287;28061;267.0;88.52
288;28150;534.0;88.48
289;28238;88.0;88.44
290;28326;264.0;88.4
291;28414;616.0;88.36
292;28502;176.0;88.32
293;28590;88.0;88.28
294;28678;528.0;88.24
295;28766;176.0;88.2
296;28854;88.0;88.16
297;28942;352.0;88.12
298;29030;440.0;88.08
299;29118;88.0;88.04
300;29206;176.0;88.0
301;29294;176.0;87.96000000000001
302;29382;264.0;87.92
303;29470;528.0;87.88
304;29558;88.0;87.84
305;29646;352.0;87.8
306;29734;88.0;87.76
307;29822;352.0;87.72
308;29910;616.0;87.68
309;29998;440.0;87.64
310;30086;264.0;87.6
311;30174;528.0;87.56
312;30262;440.0;87.52
313;30350;88.0;87.48
314;30437;87.0;87.44
315;30524;522.0;87.4
316;30611;435.0;87.36
317;30698;348.0;87.32
318;30785;696.0;87.28
319;30872;174.0;87.24
320;30959;87.0;87.2
321;31046;87.0;87.16
322;31133;348.0;87.12
323;31220;87.0;87.08
324;31307;261.0;87.03999999999999
325;31394;174.0;87.0
326;31481;435.0;86.96
327;31568;609.0;86.92
328;31655;435.0;86.88
329;31742;435.0;86.84
330;31829;174.0;86.8
331;31916;174.0;86.76
332;32003;174.0;86.72
333;32090;435.0;86.68
334;32177;435.0;86.64
335;32264;174.0;86.6
336;32351;261.0;86.56
337;32438;348.0;86.52
338;32525;87.0;86.48
339;32611;430.0;86.44
340;32697;344.0;86.4
341;32783;258.0;86.36
342;32869;344.0;86.32
343;32955;602.0;86.28
344;33041;172.0;86.24000000000001
345;33127;258.0;86.2
346;33213;516.0;86.16
347;33299;774.0;86.12
348;33385;258.0;86.08
349;33471;86.0;86.04
350;33557;258.0;86.0
351;33643;258.0;85.96000000000001
352;33729;430.0;85.92
353;33815;430.0;85.88
354;33901;258.0;85.84
355;33987;86.0;85.8
356;34073;516.0;85.76
357;34159;258.0;85.72
358;34245;344.0;85.68
359;34331;86.0;85.64
360;34417;86.0;85.6
361;34503;258.0;85.56
362;34589;344.0;85.52
363;34675;86.0;85.48
364;34760;170.0;85.44
365;34845;340.0;85.4
366;34930;595.0;85.36
367;35015;170.0;85.32
368;35100;170.0;85.28
369;35185;340.0;85.24
370;35270;170.0;85.2
371;35355;85.0;85.16
372;35440;595.0;85.12
373;35525;425.0;85.08
374;35610;255.0;85.03999999999999
375;35695;170.0;85.0
376;35780;170.0;84.96000000000001
377;35865;595.0;84.92
378;35950;425.0;84.88
379;36035;170.0;84.84
380;36120;340.0;84.8
381;36205;425.0;84.76
382;36290;595.0;84.72
383;36375;340.0;84.68
384;36460;85.0;84.64
385;36545;510.0;84.6
386;36630;170.0;84.56
387;36715;425.0;84.52
388;36800;255.0;84.48
389;36884;420.0;84.44
390;36968;336.0;84.4
391;37052;252.0;84.36
392;37136;336.0;84.32
393;37220;420.0;84.28
394;37304;336.0;84.24
395;37388;420.0;84.2
396;37472;252.0;84.16
397;37556;84.0;84.12
398;37640;168.0;84.08
399;37724;168.0;84.03999999999999
400;37808;336.0;84.0
401;37892;252.0;83.96000000000001
402;37976;420.0;83.92
403;38060;168.0;83.88
404;38144;588.0;83.84
405;38228;588.0;83.8
406;38312;252.0;83.75999999999999
407;38396;84.0;83.72
408;38480;336.0;83.68
409;38564;168.0;83.64
410;38648;420.0;83.6
411;38732;504.0;83.56
412;38816;168.0;83.52
413;38900;168.0;83.48
414;38983;249.0;83.44
415;39066;415.0;83.4
416;39149;166.0;83.36
417;39232;166.0;83.32
418;39315;249.0;83.28
419;39398;166.0;83.24000000000001
420;39481;415.0;83.2
421;39564;249.0;83.16
422;39647;83.0;83.12
423;39730;415.0;83.08
424;39813;332.0;83.03999999999999
425;39896;332.0;83.0
426;39979;249.0;82.96000000000001
427;40062;332.0;82.92
428;40145;249.0;82.88
429;40228;664.0;82.84
430;40311;166.0;82.8
431;40394;166.0;82.76
432;40477;415.0;82.72
433;40560;249.0;82.68
434;40643;332.0;82.64
435;40726;415.0;82.6
436;40809;83.0;82.56
437;40892;249.0;82.52
438;40975;332.0;82.48
439;41057;246.0;82.44
440;41139;164.0;82.4
441;41221;328.0;82.36
442;41303;246.0;82.32
443;41385;328.0;82.28
444;41467;492.0;82.24
445;41549;410.0;82.2
446;41631;164.0;82.16
447;41713;164.0;82.12
448;41795;164.0;82.08
449;41877;328.0;82.03999999999999
450;41959;492.0;82.0
451;42041;246.0;81.96000000000001
452;42123;410.0;81.92
453;42205;82.0;81.88
454;42287;410.0;81.84
455;42369;328.0;81.8
456;42451;328.0;81.75999999999999
457;42533;82.0;81.72
458;42615;82.0;81.68
459;42697;410.0;81.64
460;42779;328.0;81.6
461;42861;82.0;81.56
462;42943;246.0;81.52
463;43025;410.0;81.48
464;43106;405.0;81.44
465;43187;405.0;81.4
466;43268;324.0;81.36
467;43349;81.0;81.32
468;43430;324.0;81.28
469;43511;324.0;81.24000000000001
470;43592;243.0;81.2
471;43673;648.0;81.16
